,Price_Point,Mean_PE,PE_Segment_0,PE_Segment_1,PE_Segment_2,PE_Segment_3,Elasticity_Promotion_1,Elasticity_Promotion_0
76,1.2600000000000007,-1.028432065040639,-0.9986072079179946,-0.813182559104942,-1.0458264881611512,-0.8908612150196641,-0.7274471357129471,-0.9878927703343542
77,1.2700000000000007,-1.0525313569611574,-1.035108853624117,-0.8284933964438562,-1.0612706454513041,-0.9040169352889527,-0.739952673422386,-1.0027993280269203
78,1.2800000000000007,-1.0769929521476387,-1.0726344186020795,-0.8439811911864253,-1.0768155770153156,-0.9172584976105017,-0.7525865669597847,-1.0178110947632375
79,1.2900000000000007,-1.1018160900963276,-1.1111950231910828,-0.8596457096772503,-1.0924602148840905,-0.930584992261469,-0.7653486818777373,-1.032927136931148
80,1.3000000000000007,-1.1269997994648298,-1.1508008550920052,-0.8754866636486307,-1.1082034721638572,-0.9439954933984979,-0.7782388541644036,-1.0481464994672351
81,1.3100000000000007,-1.1525428963388173,-1.1914611100040995,-0.8915037099516365,-1.1240442435941482,-0.9574890595330204,-0.7912568901298747,-1.0634682063253431
82,1.3200000000000007,-1.178443982816183,-1.2331839330333842,-0.9076964503328333,-1.1399814061156512,-0.9710647340149658,-0.8044025663113215,-1.0788912609578387
83,1.3300000000000007,-1.204701445917558,-1.275976361206231,-0.9240644312574329,-1.1560138194473175,-0.9847215455243573,-0.8176756293971802,-1.094414646809128
84,1.3400000000000007,-1.2313134568312842,-1.3198442674342,-0.9406071437795768,-1.1721403266721382,-0.9984585085702898,-0.831075796170596,-1.110037327820914
85,1.3500000000000008,-1.2582779705000513,-1.3647923062865202,-0.9573240234603905,-1.188359754830963,-1.0122746239967606,-0.8446027534723383,-1.12575824894868
86,1.3600000000000008,-1.2855927255555006,-1.4108238619345128,-0.974214450334379,-1.2046709155237572,-1.0261688794948336,-0.8582561581833675,-1.1415763366888578
87,1.3700000000000008,-1.313255244606129,-1.4579409986375027,-0.9912777489246456,-1.2210726055176593,-1.0401402501206003,-0.8720356372272143,-1.1574904996161393
